1.1	358	quibusdam	DET	adjective	Case=Abl|Gender=Fem|Number=Plur	quidam	obl	363
1.1	359	quidem	PART	adverb		quidem	discourse	363
1.1	360	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	det	362
1.1	361	mei	DET	adjective	Case=Nom|Gender=Masc|Number=Plur	meus	det	362
1.1	362	accusator	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	accusator	xcomp	363
1.1	363	existens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	existens	conj	344
1.1	364	,	PUNCT	punc		,	punct	370
1.1	365	pro	ADP	ADP		pro	case	366
1.1	366	quibusdam	DET	adjective	Case=Abl|Gender=Masc|Number=Plur	quidam	obl	370
1.1	367	uero	ADV	adverb		uerus	discourse	370
1.1	368	etiam	ADV	conjunction		etiam	advmod:emph	370
1.1	369	satis	ADV	adverb		satis	advmod	370
1.1	370	faciens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	facio	conj	363
1.1	371	.	PUNCT	punc		.	punct	320
1.2	0	2	NUM	number		2	ROOT	0
1.2	1	.	PUNCT	punc		.	punct	0
1.2	2	Et	CCONJ	conjunction		et	cc	17
1.2	3	ut	SCONJ	conjunction		ut	mark	8
1.2	4	nobis	PRON	pronoun	Case=Dat|Number=Plur|Person=1	nos	obl:arg	8
1.2	5	secundum	ADP	preposition		secundum	case	6
1.2	6	ordinem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	ordo	obl	8
1.2	7	sermo	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	sermo	nsubj	8
1.2	8	procedat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	procedo	advcl	17
1.2	9	,	PUNCT	punc		,	punct	8
1.2	10	primo	ADV	adverb		primo	advmod	17
1.2	11	de	ADP	preposition		de	case	12
1.2	12	formidine	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	formido	obl	17
1.2	13	mea	DET	adjective	Case=Abl|Gender=Fem|Number=Sing	meus	det	12
1.2	14	ac	CCONJ	conjunction		atque	cc	15
1.2	15	metu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	metus	conj	12
1.2	16	pristino	ADJ	adjective	Case=Abl|Gender=Masc|Number=Sing	pristinus	amod	15
1.2	17	disseram	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	dissero	ROOT	17
1.2	18	.	PUNCT	punc		.	punct	17
1.2	19	neque	CCONJ	conjunction		neque	cc	21
1.2	20	enim	PART	particle		enim	discourse	21
1.2	21	patiar	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Pass	patior	ROOT	21
1.2	22	in	ADP	preposition		in	case	23
1.2	23	me	PRON	pronoun	Case=Abl|Number=Sing|Person=1	ego	obl	21
1.2	24	suspiciones	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	suspicio	nsubj	26
1.2	25	cuiquam	DET	pronoun	Case=Dat|Gender=Masc|Number=Sing	quisquam	obl:arg	26
1.2	26	remanere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	remaneo	ccomp	21
1.2	27	eorum	PRON	pronoun	Case=Gen|Gender=Masc|Number=Plur|Person=3	is	obl:arg	26
1.2	28	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	nsubj	37
1.2	29	uel	CCONJ	conjunction		uel	cc	31
1.2	30	2	NUM	number		2	nummod	31
1.2	31	bona	ADJ	noun	Case=Acc|Gender=Neut|Number=Plur	bonum	obj	37
1.2	32	nostra	DET	adjective	Case=Abl|Gender=Fem|Number=Sing	noster	det	31
1.2	33	uel	CCONJ	conjunction		uel	cc	34
1.2	34	contraria	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	contrarius	conj	31
1.2	35	curiosa	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	curiosus	amod	36
1.2	36	examinatione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	examinatio	obl	37
1.2	37	discutiunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	discutio	acl:relcl	27
1.2	38	.	PUNCT	punc		.	punct	21
1.2	39	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	est	cop	47
1.2	40	enim	PART	particle		enim	discourse	47
1.2	41	et	ADV	adverb		et	advmod:emph	44
1.2	42	hoc	DET	adjective	Case=Nom|Gender=Neut|Number=Sing	hic	det	44
1.2	43	religionis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	religio	nmod	44
1.2	44	officium	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	officium	obj	47
1.2	45	uerbi	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	uerbum	nmod	46
1.2	46	satisfactione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	satisfactio	obl	47
1.2	47	curare	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	curo	ROOT	47
1.2	48	,	PUNCT	punc		,	punct	49
1.2	49	si	SCONJ	conjunction		si	mark	51
1.2	50	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	det	51
1.2	51	illi	DET	adjective	Case=Nom|Gender=Masc|Number=Plur	ille	advcl	47
1.2	52	forte	ADV	adverb		forte	advmod	51
1.2	53	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	52
1.2	54	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Plur	qui	nsubj:pass	55
1.2	55	uidentur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	uideo	acl:relcl	51
1.2	56	suspicionum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	suspicio	nmod	57
1.2	57	spiculis	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	spiculum	obl:arg	58
1.2	58	uulnerati	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	uulnero	xcomp	55
1.2	59	,	PUNCT	punc		,	punct	62
1.2	60	quoniam	SCONJ	conjunction		quoniam	mark	62
1.2	61	quidem	PART	particle		quidem	discourse	62
1.2	62	peroptimum	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	peroptimus	advcl	55
1.2	63	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	62
1.2	64	,	PUNCT	punc		,	punct	65
1.2	65	ut	SCONJ	conjunction		ut	mark	84
1.2	66	neque	CCONJ	adverb		neque	mark	67
1.2	67	peccando	VERB	verb	Case=Abl|Gender=Neut|Mood=Ger|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	pecco	orphan	68
1.2	68	quis	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	quis	nsubj	84
1.2	69	neque	CCONJ	adverb		neque	cc	70
1.2	70	positus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	pono	advcl	84
1.2	71	in	ADP	preposition		in	case	72
1.2	72	suspicione	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	suspicio	obl	70
1.2	73	peccati	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	peccatum	nmod	72
1.2	74	,	PUNCT	punc		,	punct	70
1.2	75	si	SCONJ	conjunction		si	mark	77
1.2	76	fieri	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Pass	facio	xcomp	77
1.2	77	potest	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	possum	advcl	84
1.2	78	et	CCONJ	conjunction		et	cc	80
1.2	79	res	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	res	obj	80
1.2	80	indulget	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	indulgeo	conj	77
1.2	81	,	PUNCT	punc		,	punct	77
1.2	82	offendiculum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	offendiculum	obj	84
1.2	83	fratribus	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	frater	obl:arg	84
1.2	84	ponat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	pono	dep	47
1.2	85	aut	CCONJ	conjunction		aut	cc	86
1.2	86	scandalum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	scandalum	conj	82
1.2	87	.	PUNCT	punc		.	punct	47
1.2	88	scimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	scio	ROOT	88
1.2	89	enim	PART	particle		enim	discourse	88
1.2	90	scandalizanti	VERB	verb	Case=Dat|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	scandalizo	ccomp	88
1.2	91	unum	NUM	number	Case=Acc|Gender=Masc|Number=Sing	unus	obj	90
1.2	92	ex	ADP	preposition		ex	case	93
1.2	93	minimis	ADJ	adjective	Case=Abl|Gender=Neut|Number=Plur	minimus	nmod	91
1.2	94	quam	SCONJ	conjunction		quam	mark	100
1.2	95	sit	AUX	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	aux:pass	100
1.2	96	a	ADP	preposition		ab	case	97
1.2	97	domino	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	dominus	obl:arg	100
1.2	98	grauis	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	grauis	amod	99
1.2	99	animaduersio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	animaduersio	nsubj:pass	100
1.2	100	constituta	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	constituo	advcl:cmp	88
1.2	101	.	PUNCT	punc		.	punct	88
1.3	0	3	NUM	number		3	ROOT	0
1.3	1	.	PUNCT	punc		.	punct	0
1.3	2	Ego	PRON	pronoun	Case=Nom|Number=Sing|Person=1	ego	ROOT	2
1.3	3	igitur	PART	adverb		igitur	discourse	2
1.3	4	,	PUNCT	punc		,	punct	3
1.3	5	0	NUM	number		0	obl	9
1.3	6	optimi	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	bonus	amod	9
1.3	7	et	CCONJ	conjunction		et	cc	8
1.3	8	religiosi	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	religiosus	conj	6
1.3	9	uiri	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	uir	advcl	2
1.3	10	,	PUNCT	punc		,	punct	17
1.3	11	neque	CCONJ	conjunction		neque	cc	13
1.3	12	ut	SCONJ	adverb		ut	mark	13
1.3	13	inperitus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	imperitus	advcl:pred	17
1.3	14	haec	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	hic	obj	17
1.3	15	aut	CCONJ	conjunction		aut	cc	16
1.3	16	stultus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	stultus	conj	14
1.3	17	incurri	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Pass	incurro	acl	9
1.3	18	neque	CCONJ	conjunction		neque	cc	25
1.3	19	—	PUNCT	punc		—	punct	25
1.3	20	ut	SCONJ	conjunction		ut	mark	25
1.3	21	et	CCONJ	conjunction		et	advmod:emph	22
1.3	22	ego	PRON	pronoun	Case=Nom|Number=Sing|Person=1	ego	nsubj	25
1.3	23	parum	NOUN	adverb		parum	obl	25
1.3	24	aliquid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	aliquis	obj	25
1.3	25	glorier	VERB	verb	Mood=Sub|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	glorior	dep	27
1.3	26	—	PUNCT	punc		—	punct	25
1.3	27	adrogans	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	adrogans	conj	17
1.3	28	quis	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	quis	obl	27
1.3	29	et	CCONJ	conjunction		et	cc	34
1.3	30	diuinas	ADJ	adjective	Case=Acc|Gender=Fem|Number=Plur	diuinus	amod	31
1.3	31	leges	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	lex	obj	34
1.3	32	statuta	SCONJ	verb		statuo	advmod	34
1.3	33	que	SCONJ	adverb		que	advmod	34
1.3	34	despiciens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	despicio	conj	27
1.3	35	.	PUNCT	punc		.	punct	2
1.3	36	noui	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	nosco	nmod	72
1.3	37	etenim	PART	conjunction		etenim	discourse	56
1.3	38	quia	SCONJ	conjunction		quia	mark	44
1.3	39	,	PUNCT	punc		,	punct	38
1.3	40	sicut	SCONJ	conjunction		sicut	mark	42
1.3	41	in	ADP	preposition		in	case	42
1.3	42	corpore	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	corpus	advcl:cmp	44
1.3	43	nostro	DET	adjective	Case=Abl|Gender=Neut|Number=Sing	noster	det	42
1.3	44	alia	DET	adjective	Case=Nom|Gender=Neut|Number=Plur	alius	dep	56
1.3	45	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	44
1.3	46	membra	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	membrum	nsubj	44
1.3	47	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj	48
1.3	48	regunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	rego	acl:relcl	46
1.3	49	corpus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	corpus	obj	48
1.3	50	atque	CCONJ	conjunction		atque	cc	54
1.3	51	omnibus	DET	adjective	Case=Dat|Gender=Masc|Number=Plur	omnis	det	53
1.3	52	eius	PRON	pronoun	Case=Gen|Gender=Neut|Number=Sing|Person=3	is	nmod	53
1.3	53	motibus	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	motus	obl:arg	54
1.3	54	praesident	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	praesideo	conj	48
1.3	55	,	PUNCT	punc		,	punct	56
1.3	56	alia	DET	adjective	Case=Nom|Gender=Neut|Number=Plur	alius	det	36
1.3	57	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	56
1.3	58	quae	PRON	pronoun	Case=Nom|Gender=Neut|Number=Plur	qui	nsubj:pass	59
1.3	59	reguntur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	rego	acl:relcl	56
1.3	60	et	CCONJ	conjunction		et	cc	63
1.3	61	obsequium	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	obsequium	obl:arg	63
1.3	62	rectoribus	NOUN	noun	Case=Dat|Gender=Masc|Number=Plur	rector	obl:arg	63
1.3	63	praebent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	praebeo	conj	59
1.3	64	,	PUNCT	punc		,	punct	56
1.3	65	ita	ADV	adverb		ita	advmod	69
1.3	66	etiam	ADV	conjunction		etiam	advmod:emph	68
1.3	67	in	ADP	preposition		in	case	68
1.3	68	ecclesia	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	ecclesia	obl	69
1.3	69	statuit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	statuo	ROOT	69
1.3	70	deus	PROPN	proper_noun	Gender=Masc|Number=Sing	deus	nsubj	69
1.3	71	aequitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	aequitas	nmod	74
1.3	72	eam	PRON	pronoun	Case=Acc|Gender=Fem|Number=Sing	is	obj	74
1.3	73	lege	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	lex	obl	74
1.3	74	dispen­	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	dispen­o	ccomp	69
1.3	75	sans	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	sans	advcl	69
1.3	76	et	CCONJ	conjunction		et	cc	79
1.3	77	per	ADP	preposition		per	case	79
1.3	78	diuinam	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	diuinus	amod	79
1.3	79	prouidentiam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	prouidentia	conj	75
1.3	80	suam	DET	determiner	Case=Acc|Gender=Fem|Number=Sing	suus	det	79
1.3	81	,	PUNCT	punc		,	punct	84
1.3	82	qua	PRON	pronoun	Case=Abl|Gender=Fem|Number=Sing	qui	obl	84
1.3	83	uniuersa	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	uniuersus	obj	84
1.3	84	conponit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	compono	acl:relcl	79
1.3	85	,	PUNCT	punc		,	punct	79
1.3	86	2	NUM	number		2	obj	88
1.3	87	meritorum	NOUN	verb	Case=Gen|Gender=Neut|Number=Plur	mereo	nmod	86
1.3	88	temperans	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	tempero	acl	69
1.3	89	priuilegia	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	priuilegium	obj	88
1.3	90	.	PUNCT	punc		.	punct	69
1.3	91	alios	DET	adjective	Case=Acc|Gender=Masc|Number=Plur	alius	obj	92
1.3	92	constituit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	constituo	ROOT	92
1.3	93	regi	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Pass	rego	xcomp	92
1.3	94	et	CCONJ	conjunction		et	cc	95
1.3	95	guber­	VERB	verb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Pass	guber­o	conj	93
1.3	96	nari	VERB	proper_noun	Tense=Pres|VerbForm=Inf|Voice=Pass	narus	dep	92
1.3	97	—	PUNCT	punc		—	punct	100
1.3	98	quibus	PRON	pronoun	Case=Dat|Gender=Masc|Number=Plur	qui	obl:arg	100
1.3	99	hoc	DET	adjective	Case=Nom|Gender=Neut|Number=Sing	hic	nsubj	100
1.3	100	utilius	ADJ	adjective	Case=Nom|Gender=Neut|Number=Sing	utiliter	acl:relcl	96
1.3	101	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	100
1.3	102	—	PUNCT	punc		—	punct	100
1.3	103	,	PUNCT	punc		,	punct	113
1.3	104	ut	SCONJ	conjunction		ut	mark	113
1.3	105	uerbo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	uerbum	obl:arg	113
1.3	106	et	CCONJ	conjunction		et	cc	107
1.3	107	opere	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	opus	conj	105
1.3	108	rectorum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	rector	nmod	107
1.3	109	ad	ADP	preposition		ad	case	110
1.3	110	id	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing|Person=3	is	obl	113
1.3	111	quod	PRON	pronoun	Case=Nom|Gender=Neut|Number=Sing	qui	nsubj	112
1.3	112	expedit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	expedio	acl:relcl	110
1.3	113	inbuantur	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	inbuor	advcl	92
1.3	114	;	PUNCT	punc		;	punct	92
1.3	115	alios	DET	adjective	Case=Acc|Gender=Masc|Number=Plur	alius	det	116
1.3	116	pastores	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	pastor	obj	117
1.3	117	dedit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	do	ROOT	117
1.3	118	et	CCONJ	conjunction		et	cc	119
1.3	119	doctores	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	doctor	conj	116
1.3	120	14	NUM	number		14	dep	117
1.3	121	cf	NOUN	noun		cf	dep	117
1.3	122	.	PUNCT	punc		.	punct	121
1.3	123	Matth	PROPN	proper_noun		Matthaeus	ROOT	123
1.3	124	.	PUNCT	punc		.	punct	123
1.3	125	18	NUM	number		18	nummod	123
1.3	126	,	PUNCT	punc		,	punct	127
1.3	127	6	NUM	number		6	conj	123
1.3	128	.	PUNCT	punc		.	punct	123
1.3	129	Marc	PROPN	proper_noun		Marcus	ROOT	129
1.3	130	.	PUNCT	punc		.	punct	129
1.3	131	9	NUM	number		9	nummod	129
1.3	132	,	PUNCT	punc		,	punct	133
1.3	133	42	NUM	number		42	conj	129
1.3	134	.	PUNCT	punc		.	punct	129
1.3	135	Luc	PROPN	proper_noun		Lucas	ROOT	135
1.3	136	.	PUNCT	punc		.	punct	135
1.3	137	17	NUM	number		17	nummod	135
1.3	138	,	PUNCT	punc		,	punct	139
1.3	139	2	NUM	number		2	conj	135
1.3	140	26	NUM	number		26	nummod	135
1.3	141	cf	NOUN	noun		cf	conj	135
1.3	142	.	PUNCT	punc		.	punct	141
1.3	143	Eph	PROPN	proper_noun		Ephaeus	obl	150
1.3	144	.	PUNCT	punc		.	punct	143
1.3	145	4	NUM	number		4	nummod	143
1.3	146	,	PUNCT	punc		,	punct	147
1.3	147	11	NUM	number		11	conj	143
1.3	148	3	NUM	number		3	nummod	143
1.3	149	exsistens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	exsisto	amod	150
1.3	150	AV	NOUN	noun		AV	ROOT	150
1.3	151	pro	ADP	ADP		pro	case	152
1.3	152	quibus	PRON	pronoun	Case=Abl|Gender=Neut|Number=Plur	qui	obl	160
1.3	153	A	NOUN	ADP		A	case	156
1.3	154	5	NUM	number		5	nummod	153
1.3	155	prima	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	primus	amod	156
1.3	156	R	NOUN	NOUN		R	advmod	160
1.3	157	primum	ADV	adverb		primum	advmod	158
1.3	158	Cv	NOUN	conjunction		Cv	orphan	156
1.3	159	7	NUM	number		7	nummod	158
1.3	160	suspi­	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	suspi­o	acl:relcl	150
1.3	161	cionis	PROPN	noun	Case=Gen|Gender=Masc|Number=Sing	cionis	obl	160
1.3	162	(	PUNCT	punc		(	punct	163
1.3	163	suspitionis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	suspitio	nmod	167
1.3	164	V	NUM	number		V	nummod	163
1.3	165	)	PUNCT	punc		)	punct	163
1.3	166	quicquam	DET	pronoun	Case=Acc|Gender=Neut|Number=Sing	quisquam	det	167
1.3	167	AV	NOUN	noun		AV	obj	160
1.3	168	9	NUM	number		9	nummod	167
1.3	169	uerbis	NOUN	noun	Case=Abl|Gender=Neut|Number=Plur	uerbum	nmod	167
1.3	170	R	NOUN	NOUN		R	obl	160
1.3	171	10	NUM	number		10	nummod	170
1.3	172	fortasse	ADV	adverb		fortasse	advmod	174
1.3	173	Cv	NOUN	noun		Cav	nsubj:pass	174
1.3	174	uidentur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	uideo	conj	150
1.3	175	(	PUNCT	punc		(	punct	180
1.3	176	n	PART	adverb		n	case	180
1.3	177	s.	PUNCT	punc		s.	punct	176
1.3	178	I.	PUNCT	punc		I.	punct	176
1.3	179	)	PUNCT	punc		)	punct	176
1.3	180	R	NOUN	NOUN		R	obl	182
1.3	181	12	NUM	number		12	nummod	180
1.3	182	suspicionern	VERB	verb	Mood=Sub|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	suspicionern	conj	150
1.3	183	0	NOUN	number		0	obj	182
1.3	184	13	NUM	number		13	nummod	183
1.3	185	post	ADP	ADP		post	case	186
1.3	186	offend	NOUN	verb		offendo	obl	182
1.3	187	.	PUNCT	punc		.	punct	186
1.3	188	ras	NOUN	noun		ras	ROOT	188
1.3	189	.	PUNCT	punc		.	punct	188
1.3	190	V	NUM	number		V	nummod	188
1.3	191	14	NUM	number		14	nummod	190
1.3	192	grauis	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	grauis	nmod	188
1.3	193	a	ADP	ADP		a	case	194
1.3	194	domino	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	dominus	nmod	188
1.3	195	V	NOUN	number		V	nummod	188
1.3	196	16	NUM	number		16	nummod	195
1.3	197	0	NUM	number		0	punct	198
1.3	198	optimi	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	bonus	nmod	188
1.3	199	(	PUNCT	punc		(	punct	202
1.3	200	u	NOUN	number		u	punct	202
1.3	201	>	PUNCT	punc		>	dep	202
1.3	202	avops	NOUN	noun		avops	vocative	198
1.3	203	?	PUNCT	punc		?	punct	202
1.3	204	)	PUNCT	punc		)	punct	205
1.3	205	B	NOUN	NOUN		Bornellum	ROOT	205
1.3	206	,	PUNCT	punc		,	punct	207
1.3	207	Vp.c	NOUN	noun		Vp.c	conj	205
1.3	208	.	PUNCT	punc		.	punct	207
1.3	209	optimi	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	bonus	ROOT	209
1.3	210	OACv	ADV	adverb		OACv	advmod	209
1.3	211	0	NUM	number		0	obl	212
1.3	212	optimae	ADJ	adjective	Case=Nom|Gender=Fem|Number=Plur	optimae	amod	209
1.3	213	"	PUNCT	punc		"	punct	209
1.3	214	Va.c	NOUN	noun		Va.c	conj	209
1.3	215	.	PUNCT	punc		.	punct	214
1.3	216	17	NUM	number		17	nummod	209
1.3	217	haec	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	hic	det	218
1.3	218	om	NOUN	adjective		om	conj	209
1.3	219	.	PUNCT	punc		.	punct	218
1.3	220	V	NOUN	number		V	nummod	218
1.3	221	18	NUM	number		18	nummod	220
1.3	222	diuine	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	diuine	amod	223
1.3	223	legis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	lex	nmod	224
1.3	224	statuta/7	NOUN	verb	Case=Acc|Gender=Neut|Number=Plur	statuta/7	appos	218
1.3	225	C(v	PUNCT	punc		C(v	nummod	218
1.3	226	)	PUNCT	punc		)	punct	225
1.3	227	leges	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	lex	obj	228
1.3	228	Vp.c	PUNCT	noun		Vp.c	nmod	218
1.3	229	.	PUNCT	punc		.	punct	228
1.3	230	dispiciens	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Act	dispicio	ROOT	230
1.3	231	OC	NOUN	pronoun		OC	obl	230
1.3	232	19	NUM	number		19	nummod	231
1.3	233	sicuti	SCONJ	conjunction		sicut	mark	235
1.3	234	V	NUM	number		V	nummod	235
1.3	235	menbra	PROPN	noun		menbra	advcl:cmp	230
1.3	236	Cv	NOUN	adverb		Cv	orphan	235
1.3	237	22	NUM	number		22	nummod	236
1.3	238	etiam	ADV	conjunction		etiam	advmod:emph	235
1.3	239	]	PUNCT	punc		]	punct	230
1.3	240	.	PUNCT	punc		.	punct	230
1.3	241	et	CCONJ	conjunction		et	cc	242
